Unique ID,Date of injury resulting in death (month/day/year),City,State,Zip Code,County,Latitude,Longitude,Agency responsible for death,Cause of death,Intentional Use of Force (Developing),Date (Year)
16115,05/17/2015,Waco,TX,76711.0,MCLENNAN,31.4992001,-97.148148,Waco Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16116,05/17/2015,Waco,TX,76711.0,MCLENNAN,31.4992001,-97.148148,Waco Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16118,05/17/2015,Ruidoso,NM,88345.0,LINCOLN,33.3563406,-105.673389,Ruidoso Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16120,05/17/2015,San Diego,CA,92123.0,SAN DIEGO,32.8018545,-117.1533382,San Diego Police department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16117,05/17/2015,New Orleans,LA,70113.0,ORLEANS,29.9461899,-90.0883588,New Orleans Police Department,Vehicle,Vehicle/Pursuit,2015.0
16119,05/17/2015,Harvey,IL,60426.0,COOK,41.6030289,-87.6342957,Harvey Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16121,05/17/2015,St. Petersburg,FL,33714.0,PINELLAS,27.8200788,-82.6588011,St. Petersburg Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16122,05/18/2015,Houston,TX,77091.0,HARRIS,29.8692808,-95.4124375,Houston Police Department,Gunshot,Suicide,2015.0
16123,05/18/2015,Houston,TX,77079.0,HARRIS,29.7814949,-95.5903064,Houston Police Department,Vehicle,Vehicle/Pursuit,2015.0
20909,05/18/2015,Saginaw,MI,48601.0,SAGINAW,43.4044589,-83.957849,Michigan State Police,Vehicle,Vehicle/Pursuit,2015.0
16124,05/19/2015,Albertville,AL,35950.0,MARSHALL,34.268116,-86.2199697,"Albertville Police Department, Marshall County Sheriff's Office",Gunshot,"Intentional Use of Force, Deadly",2015.0
16127,05/19/2015,Lancaster,PA,17602.0,LANCASTER,40.042046,-76.299677,Lancaster Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16126,05/19/2015,Grand Junction,CO,81501.0,MESA,39.0744714,-108.5559889,Grand Junction Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16128,05/19/2015,Arlington,VA,22203.0,ARLINGTON,38.8734459,-77.1046606,Arlington County Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16130,05/19/2015,Cypress,TX,77433.0,HARRIS,29.8812817,-95.7102127,"Harris County Sheriff's Office, Houston Police Department, U.S. Marshals Service",Gunshot,Suicide,2015.0
16129,05/19/2015,Bakersfield,CA,93305.0,KERN,35.3726144,-118.9893618,Bakersfield Police Department,Gunshot,Suicide,2015.0
16125,05/19/2015,Cabot,AR,72023.0,LONOKE,34.9674891,-92.0082151,Arkansas State Police,Gunshot,"Intentional Use of Force, Deadly",2015.0
16134,05/20/2015,Omaha,NE,68112.0,DOUGLAS,41.3244089,-95.957065,Omaha Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16132,05/20/2015,Charleston,SC,29414.0,CHARLESTON,32.857792,-80.077665,North Charleston Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16136,05/20/2015,Gillette,WY,82716.0,CAMPBELL,44.3018461,-105.449958,Campbell County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16137,05/20/2015,Springfield,MO,65802.0,GREENE,37.200968,-93.327821,Springfield Police Department,Gunshot,Suicide,2015.0
16131,05/20/2015,Fort Lauderdale,FL,33311.0,BROWARD,26.1293123,-80.1778617,Broward County Sheriff's Office,Medical emergency,Yes,2015.0
16133,05/20/2015,Owensboro,KY,42301.0,DAVIESS,37.7262775,-87.122625,Owensboro Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16135,05/20/2015,Uniontown,OH,44685.0,STARK,40.9662146,-81.4294551,Summit County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16142,05/21/2015,Roan Mountain,TN,37687.0,CARTER,36.2032037,-82.0892095,Avery County Sheriff's Office,Vehicle,Vehicle/Pursuit,2015.0
16146,05/21/2015,El Paso,TX,79924.0,EL PASO,31.9028006,-106.424418,El Paso Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16145,05/21/2015,Hackensack,NJ,7601.0,BERGEN,40.9011128,-74.0408426,Hackensack Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16138,05/21/2015,Corry,PA,16407.0,ERIE,41.956317,-79.7499549,Pennsylvania State Police,Vehicle,Vehicle/Pursuit,2015.0
16139,05/21/2015,Corry,PA,16407.0,ERIE,41.956317,-79.7499549,Pennsylvania State Police,Vehicle,Vehicle/Pursuit,2015.0
16140,05/21/2015,Corry,PA,16407.0,ERIE,41.956317,-79.7499549,Pennsylvania State Police,Vehicle,Vehicle/Pursuit,2015.0
16141,05/21/2015,Corry,PA,16407.0,ERIE,41.956317,-79.7499549,Pennsylvania State Police,Vehicle,Vehicle/Pursuit,2015.0
16143,05/21/2015,Charleston,SC,29401.0,CHARLESTON,32.7782747,-79.939164,Charleston Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16144,05/21/2015,Fort Lauderdale,FL,33312.0,BROWARD,26.1071261,-80.1828348,Fort Lauderdale Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16147,05/22/2015,Somerset,PA,15501.0,SOMERSET,40.0341513,-79.0735068,Pennsylvania State Police,Gunshot,"Intentional Use of Force, Deadly",2015.0
16149,05/23/2015,Eagar,AZ,85925.0,APACHE,34.1134767,-109.2910852,"Eagar Police Department, Apache County Sheriff's Office, Arizona Game and Fish Department, U.S. Forest Service, Arizona Department of Public Safety, Springerville Police Department",Gunshot,"Intentional Use of Force, Deadly",2015.0
16148,05/23/2015,Green Ridge,MO,65332.0,PETTIS,38.6578573,-93.5118664,Pettis County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16150,05/23/2015,Detroit,MI,48227.0,WAYNE,42.385912,-83.187617,Detroit Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16151,05/24/2015,Weatherford,TX,76088.0,PARKER,32.7445537,-97.8429822,Parker County Sheriff's Office,Medical emergency,Yes,2015.0
16152,05/25/2015,Luray,VA,22835.0,PAGE,38.6764729,-78.4256296,Virginia State Police,Vehicle,Vehicle/Pursuit,2015.0
16153,05/25/2015,Luray,VA,22835.0,PAGE,38.6764729,-78.4256296,Virginia State Police,Vehicle,Vehicle/Pursuit,2015.0
16154,05/25/2015,Austin,TX,78752.0,TRAVIS,30.332203,-97.7211058,Austin Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16155,05/25/2015,Huntsville,AL,35803.0,MADISON,34.613796,-86.5642419,Huntsville Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16156,05/26/2015,Snohomish,WA,98290.0,SNOHOMISH,47.8385474,-122.0140768,Snohomish County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16157,05/26/2015,Bossier City,LA,71112.0,BOSSIER,32.5170604,-93.7076214,U.S. Federal Bureau of Investigation,Gunshot,"Intentional Use of Force, Deadly",2015.0
16158,05/26/2015,New York,NY,11207.0,NEW YORK,40.6564803,-73.8883512,City of New York Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16160,05/27/2015,Middletown,NJ,7748.0,MONMOUTH,40.4441826,-74.1128049,Monmouth County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16162,05/27/2015,Eatonton,GA,31024.0,PUTNAM,33.3435107,-83.2064657,Putnam County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16163,05/27/2015,Edmond,OK,73013.0,OKLAHOMA,35.6344009,-97.4555651,Edmond Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16164,05/27/2015,Long Beach,CA,90804.0,LOS ANGELES,33.7854079,-118.139309,Long Beach Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16159,05/27/2015,Alpine,CA,91901.0,SAN DIEGO,32.7510509,-116.7013245,San Diego County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16161,05/27/2015,Kansas City,KS,66104.0,WYANDOTTE,39.1361443,-94.6423828,Kansas City (KS) Police Department,Tasered,Yes,2015.0
16169,05/28/2015,Lancaster,SC,29720.0,LANCASTER,34.7966941,-80.7968325,Lancaster County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16166,05/28/2015,Trenton,MI,48183.0,WAYNE,42.1412234,-83.2159201,Trenton Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16167,05/28/2015,Carrollton,GA,30117.0,CARROLL,33.5905999,-85.0489277,Carrollton Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16165,05/28/2015,Fort Berthold,ND,58763.0,MOUNTRAIL,47.9488007,-102.6858146,Three Affiliated Tribes Police Department,Vehicle,Vehicle/Pursuit,2015.0
16168,05/28/2015,Northglenn,CO,80233.0,ADAMS,39.8945412,-104.9767955,Northglenn Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16173,05/29/2015,Lyndhurst,NJ,7071.0,BERGEN,40.8124892,-74.124708,Lyndhurst Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16174,05/29/2015,Louisa,KY,41230.0,LAWRENCE,38.1159206,-82.6034341,"Louisa Police Department, Lawrence County Sheriff's Office",Tasered,Yes,2015.0
16175,05/29/2015,Mounds,OK,74047.0,CREEK,35.8424513,-96.0525671,Oklahoma Highway Patrol,Gunshot,"Intentional Use of Force, Deadly",2015.0
16170,05/29/2015,Glen Allen,VA,23060.0,HENRICO,37.6686944,-77.487909,Virginia State Police,Vehicle,Vehicle/Pursuit,2015.0
16171,05/29/2015,Glen Allen,VA,23060.0,HENRICO,37.6686944,-77.487909,Virginia State Police,Vehicle,Vehicle/Pursuit,2015.0
16172,05/29/2015,Glen Allen,VA,23060.0,HENRICO,37.6686944,-77.487909,Virginia State Police,Vehicle,Vehicle/Pursuit,2015.0
16176,05/29/2015,Adrian,MI,49221.0,LENAWEE,41.8969531,-84.0190424,Lenawee County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16177,05/29/2015,Fremont,NE,68025.0,DODGE,41.4153511,-96.4735928,Dodge County Sheriff's Office,Vehicle,Vehicle/Pursuit,2015.0
16178,05/30/2015,Grants Pass,OR,97527.0,JOSEPHINE,42.360075,-123.446426,Oregon State Police,Gunshot,"Intentional Use of Force, Deadly",2015.0
16179,05/30/2015,Cottonwood,AZ,86326.0,YAVAPAI,34.6892741,-111.9865945,Yavapai County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16180,05/30/2015,Nashville,TN,37217.0,DAVIDSON,36.1255801,-86.7088915,Metropolitan Nashville Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16185,05/31/2015,Palestine,TX,75801.0,ANDERSON,31.7344578,-95.6169293,Palestine Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16181,05/31/2015,Huntsville,AL,35806.0,MADISON,34.767537,-86.6742894,Huntsville Police Department,Beaten/Bludgeoned with instrument,Yes,2015.0
16184,05/31/2015,Medford,OR,97504.0,JACKSON,42.3115648,-122.8319034,Medford Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16183,05/31/2015,Conyers,GA,30094.0,ROCKDALE,33.594177,-84.045644,Rockdale County Sheriff's Office,Gunshot,Suicide,2015.0
16186,05/31/2015,Maquoketa,IA,52060.0,JACKSON,42.0544167,-90.6654146,Iowa State Patrol,Vehicle,Suicide,2015.0
16182,05/31/2015,Rochester,NY,14611.0,MONROE,43.147847,-77.630957,Rochester Police Department,Tasered,Yes,2015.0
16187,06/01/2015,Azle,TX,76020.0,TARRANT,32.8683392,-97.5165134,Tarrant County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16188,06/01/2015,Rochester,NY,14626.0,MONROE,43.2066828,-77.6922188,Greece Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16189,06/01/2015,Lorain,OH,44052.0,LORAIN,41.421695,-82.179186,Amherst Police Department,Vehicle,Vehicle/Pursuit,2015.0
16191,06/02/2015,Boston,MA,2131.0,SUFFOLK,42.2754747,-71.1389477,"Boston Police Department, U.S. Federal Bureau of Investigation",Gunshot,"Intentional Use of Force, Deadly",2015.0
16190,06/02/2015,Falkville,AL,35622.0,MORGAN,34.3794708,-86.8943624,Falkville Police Department,Vehicle,Vehicle/Pursuit,2015.0
16197,06/03/2015,Houston,TX,77034.0,HARRIS,29.6149794,-95.2142592,Houston Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16193,06/03/2015,Chester,PA,19013.0,CHESTER,39.8343665,-75.4003365,Chester Police Department,Vehicle,Vehicle/Pursuit,2015.0
16194,06/03/2015,Los Lunas,NM,87031.0,VALENCIA,34.7526077,-106.7556897,Valencia County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16195,06/03/2015,Delano,CA,93215.0,KERN,35.7869082,-119.2231916,Delano Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16196,06/03/2015,Byram Township,NJ,7821.0,SUSSEX,40.9512844,-74.6676428,Byram Township Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16198,06/03/2015,Forreston,TX,76041.0,ELLIS,32.2574246,-96.8733143,Ellis County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16192,06/03/2015,Opelousas,LA,70570.0,ST LANDRY,30.5487107,-92.086683,Opelousas Police Department,Undetermined,Yes,2015.0
16199,06/03/2015,Forreston,TX,76041.0,ELLIS,32.2574246,-96.8733143,Ellis County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
20910,06/04/2015,Spring Lake,MI,49456.0,OTTAWA,43.0815503,-86.220132,Michigan State Police,Vehicle,Vehicle/Pursuit,2015.0
16201,06/04/2015,Pollock Pines,CA,95726.0,EL DORADO,38.7565045,-120.5963688,El Dorado County Sheriff's Office,Medical emergency,Undetermined,2015.0
16200,06/04/2015,Philadelphia,PA,19111.0,PHILADELPHIA,40.0560432,-75.0897674,Philadelphia Police Department,Gunshot,"Intenional Use of Force, Deadly",2015.0
16204,06/05/2015,Morgantown,WV,26508.0,MONONGALIA,39.623202,-79.9061647,Monongalia County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16202,06/05/2015,Santa Maria,CA,93458.0,SANTA BARBARA,34.97058,-120.439089,Santa Maria Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16203,06/05/2015,San Francisco,CA,94112.0,SAN FRANCISCO,37.7182878,-122.4258657,San Francisco Police Department,Vehicle,Vehicle/Pursuit,2015.0
16205,06/06/2015,Midland,TX,79707.0,MIDLAND,32.009125,-102.1397184,Midland Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16207,06/06/2015,Oakland,CA,94610.0,ALAMEDA,37.8099206,-122.2461916,Oakland Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16206,06/06/2015,North Port,FL,34287.0,SARASOTA,27.0583711,-82.249608,North Port Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16208,06/06/2015,Strasburg,CO,80136.0,ADAMS,39.7333975,-104.3261701,Arapahoe County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16209,06/06/2015,Pájaro,CA,95076.0,SANTA CRUZ,36.9044794,-121.7503281,Watsonville Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16211,06/07/2015,Springfield,OH,45505.0,CLARK,39.9105909,-83.807633,Springfield Police Department,Vehicle,Vehicle/Pursuit,2015.0
16210,06/07/2015,Woodland,WA,98674.0,COWLITZ,45.9029491,-122.7505625,Woodland Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
20911,06/07/2015,Detroit,MI,48219.0,WAYNE,42.4297243,-83.2333444,Michigan State Police,Vehicle,Vehicle/Pursuit,2015.0
20912,06/07/2015,Detroit,MI,48219.0,WAYNE,42.4297243,-83.2333444,Michigan State Police,Vehicle,Vehicle/Pursuit,2015.0
24179,06/08/2015,Palm Beach Gardens,FL,33410.0,PALM BEACH,26.8550591,-80.0866445,Palm Beach Gardens Police Department,Vehicle,Vehicle/Pursuit,2015.0
24180,06/08/2015,Palm Beach Gardens,FL,33410.0,PALM BEACH,26.8550591,-80.0866445,Palm Beach Gardens Police Department,Vehicle,Vehicle/Pursuit,2015.0
12950,06/08/2015,Indianapolis,IN,46203.0,MARION,39.7523974,-86.1306664,"Beech Grove Police Department, Indianapolis Metropolitan Police Department",Vehicle,Vehicle/Pursuit,2015.0
16213,06/08/2015,New York,NY,10468.0,NEW YORK,40.8607856,-73.9093885,City of New York Police Department,Tasered,Yes,2015.0
16214,06/08/2015,Beech Grove,IN,46107.0,MARION,39.7217266,-86.0861862,Beech Grove Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16215,06/08/2015,Anaheim,CA,92801.0,ORANGE,33.8472179,-117.922842,Anaheim Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16212,06/08/2015,Dallas,TX,75227.0,DALLAS,32.7889567,-96.7001426,Dallas Police Department,Tasered,Yes,2015.0
16216,06/08/2015,Melbourne,FL,32901.0,BREVARD,28.0837243,-80.6056693,Melbourne Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16217,06/08/2015,Sun City,AZ,85351.0,MARICOPA,33.6313533,-112.2574708,Maricopa County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16218,06/09/2015,Tomball,TX,77377.0,HARRIS,30.0305803,-95.6169794,"Montgomery County Sheriff's Office, Tomball Police Department",Gunshot,"Intentional Use of Force, Deadly",2015.0
27279,06/09/2015,Hartford,CT,6112.0,HARTFORD,41.7967958,-72.7008258,Hartford Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16219,06/09/2015,Des Moines,IA,50322.0,POLK,41.6221817,-93.697744,Des Moines Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16220,06/09/2015,Findlay,OH,45840.0,HANCOCK,41.0371899,-83.661583,Findlay Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16221,06/09/2015,Cincinnati,OH,45223.0,HAMILTON,39.163981,-84.54631,Cincinnati Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16223,06/10/2015,New York,NY,10457.0,NEW YORK,40.8506495,-73.9002467,City of New York Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16222,06/10/2015,New Orleans,LA,70126.0,ORLEANS,30.00824,-90.031175,New Orleans Police Department,Gunshot,Suicide,2015.0
16224,06/11/2015,San Antonio,TX,78239.0,BEXAR,29.5228124,-98.3554374,Bexar County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16226,06/11/2015,Hackensack,NJ,7601.0,BERGEN,40.907289,-74.040021,Hackensack Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16225,06/11/2015,Columbia,TN,38401.0,MAURY,35.633504,-86.9433859,Columbia Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16227,06/11/2015,Miami,FL,33136.0,MIAMI DADE,25.786305,-80.201065,Miami Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16228,06/11/2015,Pompano Beach,FL,33064.0,BROWARD,26.2756154,-80.104512,Broward County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16229,06/12/2015,Kokomo,IN,46902.0,HOWARD,40.4687715,-86.1650783,Kokomo Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16233,06/13/2015,North Augusta,SC,29841.0,AIKEN,33.530218,-81.9751815,Aiken County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16231,06/13/2015,Hutchins,TX,75141.0,DALLAS,32.6485975,-96.7079382,Dallas Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16230,06/13/2015,Clayton,OH,45315.0,MONTGOMERY,39.8492894,-84.3299493,Clayton Police Department,Vehicle,Vehicle/Pursuit,2015.0
20020,06/13/2015,Philadelphia,PA,19134.0,PHILADELPHIA,39.9978971,-75.1043096,Philadelphia Police Department,Gunshot,Suicide,2015.0
16232,06/13/2015,Louisville,KY,40203.0,JEFFERSON,38.2350183,-85.7603295,Louisville Metro Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16234,06/13/2015,Fort Wayne,IN,46808.0,ALLEN,41.0975135,-85.1562014,Fort Wayne Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16235,06/13/2015,Greenville,SC,29609.0,GREENVILLE,34.9409902,-82.4352052,Greenville County Sheriff's Office,Vehicle,Vehicle/Pursuit,2015.0
16236,06/14/2015,St. Martinville,LA,70582.0,ST MARTIN,30.1150463,-91.8329302,St. Martinville Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16238,06/14/2015,Cocoa,FL,32926.0,BREVARD,28.359091,-80.7924577,Florida Highway Patrol,Gunshot,"Intentional Use of Force, Deadly",2015.0
16239,06/14/2015,Stockton,CA,95204.0,SAN JOAQUIN,37.9766161,-121.3433035,Stockton Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16240,06/14/2015,Pekin,IL,61554.0,TAZEWELL,40.54372,-89.631619,Pekin Police Department,Gunshot,Suicide,2015.0
18982,06/14/2015,Conway,SC,29527.0,HORRY,33.7638217,-79.1733563,Horry County Police Department,Gunshot,Suicide,2015.0
16237,06/14/2015,Hungry Horse,MT,59919.0,FLATHEAD,48.385666,-114.07792,Columbia Falls Police Department,Vehicle,Vehicle/Pursuit,2015.0
16243,06/15/2015,South Lake Tahoe,CA,96150.0,EL DORADO,38.9508889,-119.950824,South Lake Tahoe Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
18981,06/15/2015,Rock Hill,SC,29730.0,YORK,34.9681323,-80.9864691,Rock Hill Police Department,Gunshot,Suicide,2015.0
16242,06/15/2015,Oklahoma City,OK,73129.0,OKLAHOMA,35.4498495,-97.4879758,Oklahoma City Police Department,Vehicle,Vehicle/Pursuit,2015.0
16244,06/15/2015,Trenton,NJ,8618.0,MERCER,40.2261284,-74.771404,Trenton Police Department,Asphyxiated/Restrained,Yes,2015.0
16245,06/16/2015,Fort Totten,ND,,BENSON,47.9799986,-98.9929005,Spirit Lake Tribal Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16247,06/16/2015,Visalia,CA,93277.0,TULARE,36.3046274,-119.3131829,Visalia Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16248,06/16/2015,Asbury Park,NJ,7712.0,MONMOUTH,40.222287,-74.024957,Neptune Township Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16249,06/17/2015,Hobbs,NM,88240.0,LEA,32.7317881,-103.1354736,Hobbs Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16250,06/17/2015,Clanton,AL,35045.0,CHILTON,32.8858839,-86.6233047,Alabama Department of Public Safety,Gunshot,"Intentional Use of Force, Deadly",2015.0
16251,06/18/2015,Brooklyn,NY,11235.0,KINGS,40.5753128,-73.969084,City of New York Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16253,06/19/2015,Vance,AL,35188.0,BIBB,33.1121766,-87.140195,"Jefferson County Sheriff's Office, Tuscaloosa County Sheriff's Office",Tasered,Yes,2015.0
16254,06/19/2015,Boston,MA,2215.0,SUFFOLK,42.3507725,-71.1002688,Massachusetts State Police,Gunshot,"Intentional Use of Force, Deadly",2015.0
16255,06/19/2015,Greeley,CO,80631.0,WELD,40.4271637,-104.704134,Greeley Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16256,06/19/2015,Cincinnati,OH,45227.0,HAMILTON,39.15572,-84.3936666,Cincinnati Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16257,06/20/2015,Chicago,IL,60649.0,COOK,41.766265,-87.5726398,Chicago Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16258,06/20/2015,Baton Rouge,LA,70807.0,EAST BATON ROUGE,30.5346701,-91.1922962,Baton Rouge Police Department,Tasered,Yes,2015.0
16261,06/21/2015,Houston,TX,77090.0,HARRIS,30.0305277,-95.4425881,Harris County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16259,06/21/2015,Homedale,ID,83628.0,OWYHEE,43.646384,-116.97664,Owyhee County Sheriff's Office,Medical emergency,Yes,2015.0
16260,06/21/2015,Azusa,CA,91702.0,LOS ANGELES,34.12891,-117.900485,Azusa Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16263,06/22/2015,Ronda,NC,28669.0,WILKES,36.2300365,-80.980235,Wilkes County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16264,06/22/2015,Citrus Heights,CA,95610.0,SACRAMENTO,38.676879,-121.290018,Citrus Heights Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16265,06/22/2015,Augusta,GA,30906.0,RICHMOND,33.4145793,-82.0195987,Richmond County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16266,06/22/2015,Pittsburgh,PA,15226.0,ALLEGHENY,40.4113451,-80.0070583,Pittsburgh Bureau of Police,Gunshot,"Intentional Use of Force, Deadly",2015.0
16262,06/22/2015,O'Fallon,MO,63366.0,ST CHARLES,38.8070584,-90.7162,O'Fallon Police Department,Asphyxiated/Restrained,Yes,2015.0
20913,06/22/2015,Pellston,MI,49769.0,EMMET,45.5797611,-84.7920394,Emmet County Sheriff's Office,Vehicle,Vehicle/Pursuit,2015.0
16267,06/23/2015,Omaha,NE,68116.0,DOUGLAS,41.2782714,-96.1572949,Douglas County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16268,06/23/2015,Weatherford,TX,76086.0,PARKER,32.7365535,-97.7953637,Weatherford Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16269,06/23/2015,Indianapolis,IN,46218.0,MARION,39.8253632,-86.1203299,Indianapolis Metropolitan Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16270,06/23/2015,Hutchinson,KS,67501.0,RENO,38.0617785,-97.9437723,Hutchinson Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16273,06/24/2015,Yorktown,VA,23692.0,YORK,37.17884,-76.5173025,York-Poquoson Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16271,06/24/2015,Detroit,MI,48224.0,WAYNE,42.4007785,-82.9499386,Detroit Police Department,Vehicle,Vehicle/Pursuit,2015.0
16272,06/24/2015,Detroit,MI,48224.0,WAYNE,42.4007785,-82.9499386,Detroit Police Department,Vehicle,Vehicle/Pursuit,2015.0
16274,06/24/2015,San Fernando,CA,91340.0,LOS ANGELES,34.2846942,-118.4422645,Los Angeles Police Department,Vehicle,Vehicle/Pursuit,2015.0
16275,06/25/2015,Friant,CA,93626.0,FRESNO,37.0799363,-119.6585225,Fresno County Sheriff's Office,Gunshot,"Intentional Use of Force, Deadly",2015.0
16276,06/25/2015,Owings Mills,MD,21117.0,BALTIMORE,39.410678,-76.8060129,Baltimore County Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16277,06/26/2015,San Antonio,TX,78227.0,BEXAR,29.419438,-98.640146,San Antonio Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
16278,06/26/2015,Malone,NY,12953.0,FRANKLIN,44.7431363,-74.2882081,U.S. Customs and Border Protection,Gunshot,"Intentional Use of Force, Deadly",2015.0
16279,06/27/2015,Tahlequah,OK,74464.0,CHEROKEE,35.9096762,-94.9788952,Tahlequah Police Department,Gunshot,"Intentional Use of Force, Deadly",2015.0
